Movie Name,IMDB URL
Aliens,http://www.imdb.com/title/tt0090605/
Aliens in the Attic,http://www.imdb.com/title/tt0775552/
Alive,http://www.imdb.com/title/tt0106246/
All About Steve,http://www.imdb.com/title/tt0881891/
All About the Benjamins,http://www.imdb.com/title/tt0278295/
All Good Things,http://www.imdb.com/title/tt1175709/
All or Nothing,http://www.imdb.com/title/tt0286261/
All Superheroes Must Die,http://www.imdb.com/title/tt1836212/
All the King's Men,http://www.imdb.com/title/tt0405676/
All the Pretty Horses,http://www.imdb.com/title/tt0149624/
All the Queen's Men,http://www.imdb.com/title/tt0252223/
All the Real Girls,http://www.imdb.com/title/tt0299458/
Almost Famous,http://www.imdb.com/title/tt0181875/
Alone in the Dark,http://www.imdb.com/title/tt0369226/
Alone with Her,http://www.imdb.com/title/tt0472259/
Along Came a Spider,http://www.imdb.com/title/tt0164334/
Along Came Polly,http://www.imdb.com/title/tt0343135/
Alpha and Omega 3D,
Alvin and the Chipmunks,http://www.imdb.com/title/tt0952640/
Alvin and the Chipmunks: The Squeakquel,http://www.imdb.com/title/tt1231580/
Alvin and the Chipmunks: Chipwrecked,http://www.imdb.com/title/tt1615918/
Amadeus,http://www.imdb.com/title/tt0086879/
The Amazing Spider-Man 2,http://www.imdb.com/title/tt1872181/
The Amazing Spider-Man,http://www.imdb.com/title/tt0948470/
Amelia,http://www.imdb.com/title/tt1129445/
Amen,http://www.imdb.com/title/tt2086799/
American Beauty,http://www.imdb.com/title/tt0169547/
An American Carol,http://www.imdb.com/title/tt1190617/
American Desi,http://www.imdb.com/title/tt0203289/
American Dreamz,http://www.imdb.com/title/tt0465142/
American Gangster,http://www.imdb.com/title/tt0765429/
American Graffiti,http://www.imdb.com/title/tt0069704/
An American Haunting,http://www.imdb.com/title/tt0429573/
American History X,http://www.imdb.com/title/tt0120586/
American Hustle,http://www.imdb.com/title/tt1800241/
An American in Hollywood,http://www.imdb.com/title/tt2125430/
American Ninja 2: The Confrontation,http://www.imdb.com/title/tt0092548/
American Outlaws,http://www.imdb.com/title/tt0244000/
American Pie,http://www.imdb.com/title/tt0163651/
American Pie 2,http://www.imdb.com/title/tt0252866/
The American President,http://www.imdb.com/title/tt0112346/
American Psycho,http://www.imdb.com/title/tt0144084/
American Reunion,http://www.imdb.com/title/tt1605630/
American Splendor,http://www.imdb.com/title/tt0305206/
The American,http://www.imdb.com/title/tt1440728/
American Wedding,http://www.imdb.com/title/tt0328828/
America's Sweethearts,http://www.imdb.com/title/tt0265029/
Amigo,http://www.imdb.com/title/tt1562847/
Amistad,http://www.imdb.com/title/tt0118607/
The Amityville Horror,http://www.imdb.com/title/tt0384806/
Among Giants,http://www.imdb.com/title/tt0122906/
Amores Perros,http://www.imdb.com/title/tt0245712/
Amour,http://www.imdb.com/title/tt1602620/
Anaconda,http://www.imdb.com/title/tt0118615/
Anacondas: The Hunt for the Blood Orchid,http://www.imdb.com/title/tt0366174/
Analyze That,http://www.imdb.com/title/tt0289848/
Analyze This,http://www.imdb.com/title/tt0122933/
Anastasia,http://www.imdb.com/title/tt0118617/
Anatomie,
Anchorman 2: The Legend Continues,http://www.imdb.com/title/tt1229340/
Anchorman: The Legend of Ron Burgundy,http://www.imdb.com/title/tt0357413/
And Then Came Love,http://www.imdb.com/title/tt0825346/
And When Did You Last See Your Father?,
Angel Eyes,http://www.imdb.com/title/tt0225071/
Angela's Ashes,http://www.imdb.com/title/tt0145653/
Angels & Demons,http://www.imdb.com/title/tt0808151/
Anger Management,http://www.imdb.com/title/tt0305224/
Animal Kingdom,http://www.imdb.com/title/tt1313092/
The Animal,http://www.imdb.com/title/tt0255798/
Animals,http://www.imdb.com/title/tt1298530/
Anna,http://www.imdb.com/title/tt0092569/
Anna and the King,http://www.imdb.com/title/tt0166485/
Anna Karenina,http://www.imdb.com/title/tt1781769/
Annie Get Your Gun,http://www.imdb.com/title/tt0042200/
Annie Hall,http://www.imdb.com/title/tt0075686/
Anonymous,http://www.imdb.com/title/tt1521197/
Another Earth,http://www.imdb.com/title/tt1549572/
Another Happy Day,http://www.imdb.com/title/tt1719071/
Another Year,http://www.imdb.com/title/tt1431181/
The Ant Bully,http://www.imdb.com/title/tt0429589/
Antitrust,http://www.imdb.com/title/tt0218817/
Antwone Fisher,http://www.imdb.com/title/tt0168786/
Antz,http://www.imdb.com/title/tt0120587/
Any Given Sunday,http://www.imdb.com/title/tt0146838/
Anything Else,http://www.imdb.com/title/tt0313792/
Anywhere But Here,http://www.imdb.com/title/tt0149691/
The Apartment,http://www.imdb.com/title/tt0053604/
Apocalypse Now,http://www.imdb.com/title/tt0078788/
Apocalypto,http://www.imdb.com/title/tt0472043/
Apollo 13,http://www.imdb.com/title/tt0112384/
Apollo 18,http://www.imdb.com/title/tt1772240/
The Apostle,http://www.imdb.com/title/tt0118632/
Appaloosa,http://www.imdb.com/title/tt0800308/
The Apparition,http://www.imdb.com/title/tt1433822/
April Fool's Day,http://www.imdb.com/title/tt0090655/
Aqua Teen Hunger Force: The Movie,
Aquamarine,http://www.imdb.com/title/tt0429591/
Arachnophobia,http://www.imdb.com/title/tt0099052/
Ararat,http://www.imdb.com/title/tt0273435/
Arbitrage,http://www.imdb.com/title/tt1764183/
Archaeology of a Woman,http://www.imdb.com/title/tt1702455/
Are We There Yet?,http://www.imdb.com/title/tt0368578/
Area 51,http://www.imdb.com/title/tt1519461/
Argo,http://www.imdb.com/title/tt1024648/
Arlington Road,http://www.imdb.com/title/tt0137363/
Armageddon,http://www.imdb.com/title/tt0120591/
Armored,http://www.imdb.com/title/tt0913354/
Army of Darkness,http://www.imdb.com/title/tt0106308/
Arn - Tempelriddaren,
Arnolds Park,http://www.imdb.com/title/tt1074931/
Around the World in 80 Days,http://www.imdb.com/title/tt0327437/
Around the World in 80 Days,http://www.imdb.com/title/tt0327437/
Aroused,http://www.imdb.com/title/tt0060127/
The Art of Getting By,http://www.imdb.com/title/tt1645080/
The Art of War,http://www.imdb.com/title/tt0160009/
Arthur,http://www.imdb.com/title/tt1334512/
Arthur Christmas,http://www.imdb.com/title/tt1430607/
Arthur et les Minimoys,
Artie Lange's Beer League,
Artificial Intelligence: AI,http://www.imdb.com/title/tt0212720/
The Artist,http://www.imdb.com/title/tt1655442/
"As Above, So Below",http://www.imdb.com/title/tt2870612/
As Good as it Gets,http://www.imdb.com/title/tt0119822/
As It Is in Heaven,http://www.imdb.com/title/tt2176228/
The Assassination of Jesse James by the Coward Robert Ford,http://www.imdb.com/title/tt0443680/
Assassins,http://www.imdb.com/title/tt0112401/
Assault On Precinct 13,http://www.imdb.com/title/tt0398712/
Astérix aux Jeux Olympiques,
Astérix et Obélix: Au service de Sa Majesté ,
Astro Boy,http://www.imdb.com/title/tt0375568/
The Astronaut Farmer,http://www.imdb.com/title/tt0469263/
The Astronaut's Wife,http://www.imdb.com/title/tt0138304/
At First Sight,http://www.imdb.com/title/tt0132512/
ATL,http://www.imdb.com/title/tt0466856/
Atlantis: The Lost Empire,http://www.imdb.com/title/tt0230011/
Atlas Shrugged: Part II,
Atlas Shrugged: Who Is John Galt?,
Atonement,http://www.imdb.com/title/tt0783233/
Attack the Block,http://www.imdb.com/title/tt1478964/
August,http://www.imdb.com/title/tt0470679/
August:  Osage County,
August Rush,http://www.imdb.com/title/tt0426931/
Austin Powers in Goldmember,http://www.imdb.com/title/tt0295178/
Austin Powers: International Man of Mystery,http://www.imdb.com/title/tt0118655/
Austin Powers: The Spy Who Shagged Me,http://www.imdb.com/title/tt0145660/
Australia,http://www.imdb.com/title/tt0455824/
Auto Focus,http://www.imdb.com/title/tt0298744/
Automata,
Autumn in New York,http://www.imdb.com/title/tt0174480/
Avatar,http://www.imdb.com/title/tt0499549/
The Avengers,http://www.imdb.com/title/tt0848228/
The Avengers,http://www.imdb.com/title/tt0848228/
The Aviator,http://www.imdb.com/title/tt0338751/
AVP: Alien Vs. Predator,http://www.imdb.com/title/tt0370263/
Awake,http://www.imdb.com/title/tt0211933/
Away We Go,http://www.imdb.com/title/tt1176740/
Ayurveda: Art of Being,
Q,http://www.imdb.com/title/tt1879030/
Quantum of Solace,http://www.imdb.com/title/tt0830515/
Quarantine,http://www.imdb.com/title/tt1082868/
Quartet,http://www.imdb.com/title/tt1441951/
Queen of the Damned,http://www.imdb.com/title/tt0238546/
The Queen,http://www.imdb.com/title/tt0436697/
Quest for Camelot,http://www.imdb.com/title/tt0120800/
The Quick and the Dead,http://www.imdb.com/title/tt0114214/
The Quiet American,http://www.imdb.com/title/tt0258068/
The Quiet,http://www.imdb.com/title/tt0414951/
Quigley Down Under,http://www.imdb.com/title/tt0102744/
Quills,http://www.imdb.com/title/tt0180073/
Quinceanera,
Quo Vadis?,http://www.imdb.com/title/tt0002445/
S.W.A.T.,http://www.imdb.com/title/tt0257076/
Sabotage,http://www.imdb.com/title/tt1742334/
Sabrina,http://www.imdb.com/title/tt0047437/
Safe,http://www.imdb.com/title/tt1656190/
Safe Haven,http://www.imdb.com/title/tt1702439/
Safe House,http://www.imdb.com/title/tt1599348/
Safety Not Guaranteed,http://www.imdb.com/title/tt1862079/
Sahara,http://www.imdb.com/title/tt0318649/
Saint Ralph,http://www.imdb.com/title/tt0384488/
The Saint,http://www.imdb.com/title/tt0120053/
Saints and Soldiers,http://www.imdb.com/title/tt0373283/
The Salon,http://www.imdb.com/title/tt0436742/
Salt,http://www.imdb.com/title/tt0944835/
The Salton Sea,http://www.imdb.com/title/tt0235737/
Salvador,http://www.imdb.com/title/tt0091886/
Salvando al Soldado Perez,
Salvation Boulevard,http://www.imdb.com/title/tt1251743/
Sammy's avonturen: De geheime doorgang,
San qiang pai an jing qi,
Sanctuary; Quite a Conundrum,http://www.imdb.com/title/tt2049518/
Sanctum,http://www.imdb.com/title/tt0881320/
The Santa Clause 2,http://www.imdb.com/title/tt0304669/
The Santa Clause,http://www.imdb.com/title/tt0111070/
Savage Grace,http://www.imdb.com/title/tt0379976/
Savages,http://www.imdb.com/title/tt1615065/
The Savages,http://www.imdb.com/title/tt0775529/
Save the Last Dance,http://www.imdb.com/title/tt0206275/
Saved!,http://www.imdb.com/title/tt0332375/
Saving Face,http://www.imdb.com/title/tt0384504/
Saving Grace,http://www.imdb.com/title/tt0195234/
Saving Mr. Banks,http://www.imdb.com/title/tt2140373/
Saving Private Ryan,http://www.imdb.com/title/tt0120815/
Saving Silverman,http://www.imdb.com/title/tt0239948/
Saw,http://www.imdb.com/title/tt0387564/
Saw II,http://www.imdb.com/title/tt0432348/
Saw III,http://www.imdb.com/title/tt0489270/
Saw IV,http://www.imdb.com/title/tt0890870/
Saw V,http://www.imdb.com/title/tt1132626/
Saw VI,http://www.imdb.com/title/tt1233227/
Saw 3D,
Say It Isn't So,http://www.imdb.com/title/tt0239949/
Say Uncle,http://www.imdb.com/title/tt0401385/
A Scanner Darkly,http://www.imdb.com/title/tt0405296/
Le Scaphandre et le Papillon,
Scarface,http://www.imdb.com/title/tt0086250/
The Scarlet Letter,http://www.imdb.com/title/tt0114345/
Scary Movie,http://www.imdb.com/title/tt0175142/
Scary Movie 2,http://www.imdb.com/title/tt0257106/
Scary Movie 3,http://www.imdb.com/title/tt0306047/
Scary Movie 4,http://www.imdb.com/title/tt0362120/
Scary Movie 5,http://www.imdb.com/title/tt0795461/
Schindler's List,http://www.imdb.com/title/tt0108052/
School Daze,http://www.imdb.com/title/tt0096054/
School for Scoundrels,http://www.imdb.com/title/tt0462519/
The School of Rock,
Scooby-Doo,http://www.imdb.com/title/tt0267913/
Scooby-Doo 2: Monsters Unleashed,http://www.imdb.com/title/tt0331632/
Scoop,http://www.imdb.com/title/tt0457513/
The Score,http://www.imdb.com/title/tt0227445/
The Scorpion King,http://www.imdb.com/title/tt0277296/
Scott Pilgrim vs. The World,http://www.imdb.com/title/tt0446029/
Scream,http://www.imdb.com/title/tt0117571/
Scream 2,http://www.imdb.com/title/tt0120082/
Scream 3,http://www.imdb.com/title/tt0134084/
Scream 4,http://www.imdb.com/title/tt1262416/
Screwed,http://www.imdb.com/title/tt0156323/
Scrooged,http://www.imdb.com/title/tt0096061/
Se jie,
Se7en,http://www.imdb.com/title/tt0114369/
Sea Rex 3D: Journey to a Prehistoric World,
Seabiscuit,http://www.imdb.com/title/tt0329575/
Season of the Witch,http://www.imdb.com/title/tt0479997/
Secondhand Lions,http://www.imdb.com/title/tt0327137/
The Secret Life of Bees,http://www.imdb.com/title/tt0416212/
The Secret Life of Walter Mitty,http://www.imdb.com/title/tt0359950/
The Secret of Kells,http://www.imdb.com/title/tt0485601/
"Secret, The",
Secret Window,http://www.imdb.com/title/tt0363988/
Secretariat,http://www.imdb.com/title/tt1028576/
El secreto de sus ojos,
Secrets & Lies,http://www.imdb.com/title/tt0117589/
See No Evil,http://www.imdb.com/title/tt0437179/
See Spot Run,http://www.imdb.com/title/tt0250720/
Seed of Chucky,http://www.imdb.com/title/tt0387575/
Seeking a Friend for the End of the World,http://www.imdb.com/title/tt1307068/
Selena,http://www.imdb.com/title/tt0120094/
Semi-Pro,http://www.imdb.com/title/tt0839980/
Sen to Chihiro no Kamikakushi,
Sense and Sensibility,http://www.imdb.com/title/tt0114388/
The Sentinel,http://www.imdb.com/title/tt0443632/
September Dawn,http://www.imdb.com/title/tt0473700/
Serendipity,http://www.imdb.com/title/tt0240890/
Serenity,http://www.imdb.com/title/tt0379786/
Serial Mom,http://www.imdb.com/title/tt0111127/
A Serious Man,http://www.imdb.com/title/tt1019452/
Serving Sara,http://www.imdb.com/title/tt0261289/
Set It Off,http://www.imdb.com/title/tt0117603/
Seven Pounds,http://www.imdb.com/title/tt0814314/
Seven Psychopaths,http://www.imdb.com/title/tt1931533/
Seven Years in Tibet,http://www.imdb.com/title/tt0120102/
17 Again,http://www.imdb.com/title/tt0974661/
Severance,http://www.imdb.com/title/tt0464196/
Sex and the City,http://www.imdb.com/title/tt1000774/
Sex and the City 2,http://www.imdb.com/title/tt1261945/
Sex Drive,http://www.imdb.com/title/tt1135985/
Sex Tape,http://www.imdb.com/title/tt1956620/
Sex with Strangers,
Sexy Beast,http://www.imdb.com/title/tt0203119/
Sgt. Bilko,http://www.imdb.com/title/tt0117608/
Shadow Conspiracy,http://www.imdb.com/title/tt0120107/
Shadow of the Vampire,http://www.imdb.com/title/tt0189998/
The Shadow,http://www.imdb.com/title/tt0111143/
Shadowlands,http://www.imdb.com/title/tt0108101/
Shaft,http://www.imdb.com/title/tt0162650/
The Shaggy Dog,http://www.imdb.com/title/tt0393735/
Shakespeare in Love,http://www.imdb.com/title/tt0138097/
Shall We Dance?,
Shallow Hal,http://www.imdb.com/title/tt0256380/
Shame,http://www.imdb.com/title/tt1723811/
Shanghai Knights,http://www.imdb.com/title/tt0300471/
Shanghai Noon,http://www.imdb.com/title/tt0184894/
Shaolin Soccer,
Shark Night 3D,http://www.imdb.com/title/tt1633356/
Shark Tale,http://www.imdb.com/title/tt0307453/
Shattered Glass,http://www.imdb.com/title/tt0323944/
Shaun of the Dead,http://www.imdb.com/title/tt0365748/
The Shawshank Redemption,http://www.imdb.com/title/tt0111161/
Sheena,
Sherlock Holmes,http://www.imdb.com/title/tt0988045/
Sherlock Holmes: A Game of Shadows,http://www.imdb.com/title/tt1515091/
Sherrybaby,http://www.imdb.com/title/tt0423169/
She's All That,http://www.imdb.com/title/tt0160862/
She's Gotta Have It,http://www.imdb.com/title/tt0091939/
She's Out of My League,http://www.imdb.com/title/tt0815236/
She's the Man,http://www.imdb.com/title/tt0454945/
She's the One,http://www.imdb.com/title/tt0117628/
Shi Yue Wei Cheng,
Shichinin no samurai,
Shine,http://www.imdb.com/title/tt0117631/
The Shining,http://www.imdb.com/title/tt0081505/
Shinjuku Incident,
The Shipping News,http://www.imdb.com/title/tt0120824/
Shooter,http://www.imdb.com/title/tt0822854/
Shopgirl,http://www.imdb.com/title/tt0338427/
Short Cut to Nirvana: Kumbh Mela,
Shortbus,http://www.imdb.com/title/tt0367027/
Shorts,http://www.imdb.com/title/tt1100119/
Shotgun Stories,http://www.imdb.com/title/tt0952682/
Show Me,http://www.imdb.com/title/tt0414510/
Showgirls,http://www.imdb.com/title/tt0114436/
Showtime,http://www.imdb.com/title/tt0284490/
Shrek,http://www.imdb.com/title/tt0126029/
Shrek 2,http://www.imdb.com/title/tt0298148/
Shrek Forever After,http://www.imdb.com/title/tt0892791/
Shrek the Third,http://www.imdb.com/title/tt0413267/
Shutter,http://www.imdb.com/title/tt0482599/
Shutter Island,http://www.imdb.com/title/tt1130884/
Sicko,
Side Effects,http://www.imdb.com/title/tt2053463/
Side Effects,http://www.imdb.com/title/tt2053463/
The Sidewalks of New York,
Sideways,http://www.imdb.com/title/tt0375063/
The Siege,http://www.imdb.com/title/tt0133952/
The Signal,http://www.imdb.com/title/tt2910814/
Signs,http://www.imdb.com/title/tt0286106/
The Silence of the Lambs,http://www.imdb.com/title/tt0102926/
Silent Hill,http://www.imdb.com/title/tt0384537/
Silent Hill: Revelation 3D,http://www.imdb.com/title/tt0938330/
Silent House,http://www.imdb.com/title/tt1767382/
Silent Movie,http://www.imdb.com/title/tt0075222/
Silmido,http://www.imdb.com/title/tt0387596/
Silver Bullet,http://www.imdb.com/title/tt0090021/
Silver Linings Playbook,http://www.imdb.com/title/tt1045658/
Silver Medalist,
Silverado,http://www.imdb.com/title/tt0090022/
Simon,http://www.imdb.com/title/tt0393775/
Simon Birch,http://www.imdb.com/title/tt0124879/
A Simple Plan,http://www.imdb.com/title/tt0120324/
A Simple Wish,http://www.imdb.com/title/tt0120133/
Simply Irresistible,http://www.imdb.com/title/tt0145893/
The Simpsons Movie,http://www.imdb.com/title/tt0462538/
Sin City,http://www.imdb.com/title/tt0401792/
Sin City: A Dame to Kill For,http://www.imdb.com/title/tt0458481/
Sinbad: Legend of the Seven Seas,http://www.imdb.com/title/tt0165982/
The Singing Detective,http://www.imdb.com/title/tt0314676/
A Single Man,http://www.imdb.com/title/tt1315981/
The Singles Ward,http://www.imdb.com/title/tt0306069/
Singularity,http://www.imdb.com/title/tt1980244/
Sinister,http://www.imdb.com/title/tt1922777/
Sisterhood of the Traveling Pants,
The Sisterhood of the Traveling Pants 2,http://www.imdb.com/title/tt1018785/
Sisters in Law,
The Sitter,http://www.imdb.com/title/tt1366344/
"Six Days, Seven Nights",
The Sixth Sense,http://www.imdb.com/title/tt0167404/
The Skeleton Key,http://www.imdb.com/title/tt0397101/
The Skulls,http://www.imdb.com/title/tt0192614/
Sky Captain and the World of Tomorrow,http://www.imdb.com/title/tt0346156/
Sky High,http://www.imdb.com/title/tt0405325/
Skyfall,http://www.imdb.com/title/tt1074638/
Skyline,http://www.imdb.com/title/tt1564585/
Slackers,http://www.imdb.com/title/tt0240900/
Slam,http://www.imdb.com/title/tt0139615/
Sleep Dealer,http://www.imdb.com/title/tt0804529/
Sleeper,http://www.imdb.com/title/tt0070707/
Sleepers,http://www.imdb.com/title/tt0117665/
Sleepover,http://www.imdb.com/title/tt0368975/
Sleepy Hollow,http://www.imdb.com/title/tt0162661/
Sliding Doors,http://www.imdb.com/title/tt0120148/
Sling Blade,http://www.imdb.com/title/tt0117666/
Slither,http://www.imdb.com/title/tt0439815/
Slow Burn,http://www.imdb.com/title/tt0376196/
Slumdog Millionaire,http://www.imdb.com/title/tt1010048/
Slums of Beverly Hills,http://www.imdb.com/title/tt0120831/
Small Soldiers,http://www.imdb.com/title/tt0122718/
Small Time Crooks,http://www.imdb.com/title/tt0196216/
Smilla's Sense of Snow,http://www.imdb.com/title/tt0120152/
Smoke Signals,http://www.imdb.com/title/tt0120321/
Smokin' Aces,http://www.imdb.com/title/tt0475394/
The Smurfs 2,http://www.imdb.com/title/tt2017020/
The Smurfs,http://www.imdb.com/title/tt0472181/
Snake Eyes,http://www.imdb.com/title/tt0120832/
Snakes on a Plane,http://www.imdb.com/title/tt0417148/
Snatch,http://www.imdb.com/title/tt0208092/
Snitch,http://www.imdb.com/title/tt0882977/
Snow Day,http://www.imdb.com/title/tt0184907/
Snow Dogs,http://www.imdb.com/title/tt0281373/
Snow Falling on Cedars,http://www.imdb.com/title/tt0120834/
Snow Flower and the Secret Fan,http://www.imdb.com/title/tt1541995/
Snow White: A Deadly Summer,http://www.imdb.com/title/tt2149137/
Snow White and the Huntsman,http://www.imdb.com/title/tt1735898/
Snow White and the Seven Dwarfs,http://www.imdb.com/title/tt0029583/
Snowpiercer,http://www.imdb.com/title/tt1706620/
The Social Network,http://www.imdb.com/title/tt1285016/
Solaris,http://www.imdb.com/title/tt0307479/
Soldier,http://www.imdb.com/title/tt0120157/
Solitary Man,http://www.imdb.com/title/tt1294213/
Solitude,http://www.imdb.com/title/tt3565836/
The Soloist,http://www.imdb.com/title/tt0821642/
Someone Like You,http://www.imdb.com/title/tt0299149/
Something Borrowed,http://www.imdb.com/title/tt0491152/
Something Wicked,http://www.imdb.com/title/tt1327601/
Something's Gotta Give,http://www.imdb.com/title/tt0337741/
Somewhere,http://www.imdb.com/title/tt1421051/
Somewhere in Time,http://www.imdb.com/title/tt0081534/
Sommersturm,
Son of God,http://www.imdb.com/title/tt3210686/
The Son of No One,http://www.imdb.com/title/tt1535612/
Son of Rambow: A Home Movie,
Son of the Mask,http://www.imdb.com/title/tt0362165/
Songcatcher,http://www.imdb.com/title/tt0210299/
Sonny,http://www.imdb.com/title/tt0305973/
Sorcerer,http://www.imdb.com/title/tt0076740/
The Sorcerer's Apprentice,http://www.imdb.com/title/tt0963966/
Sorority Boys,http://www.imdb.com/title/tt0279781/
Sorority Row,http://www.imdb.com/title/tt1232783/
Soul Food,http://www.imdb.com/title/tt0120169/
Soul Men,http://www.imdb.com/title/tt1111948/
Soul Plane,http://www.imdb.com/title/tt0367085/
Soul Surfer,http://www.imdb.com/title/tt1596346/
Soul Survivors,http://www.imdb.com/title/tt0218619/
The Sound of Music,http://www.imdb.com/title/tt0059742/
A Sound of Thunder,http://www.imdb.com/title/tt0318081/
Source Code,http://www.imdb.com/title/tt0945513/
"South Park: Bigger, Longer & Uncut",
Southland Tales,http://www.imdb.com/title/tt0405336/
Space Chimps,http://www.imdb.com/title/tt0482603/
Space Cowboys,http://www.imdb.com/title/tt0186566/
Space Jam,http://www.imdb.com/title/tt0117705/
Spaceballs,http://www.imdb.com/title/tt0094012/
Spaced Invaders,http://www.imdb.com/title/tt0100666/
Spanglish,http://www.imdb.com/title/tt0371246/
The Spanish Prisoner,http://www.imdb.com/title/tt0120176/
Sparkle,http://www.imdb.com/title/tt1876451/
Spartacus,http://www.imdb.com/title/tt0054331/
Spawn,http://www.imdb.com/title/tt0120177/
Speak No Evil,http://www.imdb.com/title/tt2503358/
The Specialist,http://www.imdb.com/title/tt0111255/
Species,http://www.imdb.com/title/tt0114508/
The Spectacular Now,http://www.imdb.com/title/tt1714206/
Speed,http://www.imdb.com/title/tt0111257/
Speed II: Cruise Control,http://www.imdb.com/title/tt0120179/
Speed Racer,http://www.imdb.com/title/tt0811080/
Spellbound,http://www.imdb.com/title/tt0038109/
Sphere,http://www.imdb.com/title/tt0120184/
Sphinx,http://www.imdb.com/title/tt0083113/
Spiceworld,
Spider,http://www.imdb.com/title/tt0278731/
Spider-Man,http://www.imdb.com/title/tt0145487/
Spider-Man 2,http://www.imdb.com/title/tt0316654/
Spider-Man 3,http://www.imdb.com/title/tt0413300/
The Spiderwick Chronicles,http://www.imdb.com/title/tt0416236/
Spirit: Stallion of the Cimarron,http://www.imdb.com/title/tt0166813/
The Spirit,http://www.imdb.com/title/tt0831887/
Splash,http://www.imdb.com/title/tt0088161/
Splice,http://www.imdb.com/title/tt1017460/
Split Second,http://www.imdb.com/title/tt0105459/
SpongeBob SquarePants,
Spring Breakers,http://www.imdb.com/title/tt2101441/
Spy Game,http://www.imdb.com/title/tt0266987/
Spy Hard,http://www.imdb.com/title/tt0117723/
Spy Kids,http://www.imdb.com/title/tt0227538/
Spy Kids 2: The Island of Lost Dreams,
Spy Kids 3-D: Game Over,http://www.imdb.com/title/tt0338459/
Spy Kids: All the Time in the World,
The Spy Next Door,http://www.imdb.com/title/tt1273678/
The Spy Who Loved Me,http://www.imdb.com/title/tt0076752/
The Square,http://www.imdb.com/title/tt1085507/
The Squid and the Whale,http://www.imdb.com/title/tt0367089/
St. Trinian's,http://www.imdb.com/title/tt0964587/
Stand by Me,http://www.imdb.com/title/tt0092005/
Standard Operating Procedure,
Star Trek Into Darkness,http://www.imdb.com/title/tt1408101/
Star Trek: First Contact,http://www.imdb.com/title/tt0117731/
Star Trek: Generations,http://www.imdb.com/title/tt0111280/
Star Trek II: The Wrath of Khan,
Star Trek III: The Search for Spock,http://www.imdb.com/title/tt0088170/
Star Trek: Insurrection,http://www.imdb.com/title/tt0120844/
Star Trek IV: The Voyage Home,http://www.imdb.com/title/tt0092007/
Star Trek: Nemesis,http://www.imdb.com/title/tt0253754/
Star Trek: The Motion Picture,http://www.imdb.com/title/tt0079945/
Star Trek V: The Final Frontier,http://www.imdb.com/title/tt0098382/
Star Trek VI: The Undiscovered Country,http://www.imdb.com/title/tt0102975/
Star Trek,http://www.imdb.com/title/tt0796366/
Star Wars Ep. IV: A New Hope,http://www.imdb.com/title/tt0076759/
Star Wars Ep. I: The Phantom Menace,http://www.imdb.com/title/tt0120915/
Star Wars Ep. II: Attack of the Clones,
Star Wars Ep. III: Revenge of the Sith,http://www.imdb.com/title/tt0121766/
Star Wars Ep. VI: Return of the Jedi,
Star Wars: The Clone Wars,http://www.imdb.com/title/tt1185834/
Stardust,http://www.imdb.com/title/tt0486655/
Stargate,http://www.imdb.com/title/tt0111282/
Stargate - The Ark of Truth,
Starship Troopers,http://www.imdb.com/title/tt0120201/
Starsky & Hutch,http://www.imdb.com/title/tt0335438/
Starsuckers,
State of Play,http://www.imdb.com/title/tt0473705/
The Statement,http://www.imdb.com/title/tt0340376/
The Station Agent,http://www.imdb.com/title/tt0340377/
Stay Alive,http://www.imdb.com/title/tt0441796/
Stealing Harvard,http://www.imdb.com/title/tt0265808/
Stealth,http://www.imdb.com/title/tt0382992/
Steamboy,
Steel,http://www.imdb.com/title/tt0120207/
Step Brothers,http://www.imdb.com/title/tt0838283/
Step Up,http://www.imdb.com/title/tt0462590/
Step Up 2 the Streets,
Step Up 3D,http://www.imdb.com/title/tt1193631/
Step Up Revolution,http://www.imdb.com/title/tt1800741/
The Stepfather,http://www.imdb.com/title/tt0814335/
The Stepford Wives,http://www.imdb.com/title/tt0327162/
Stepmom,http://www.imdb.com/title/tt0120686/
Steppin: The Movie,http://www.imdb.com/title/tt0826751/
Stick It,http://www.imdb.com/title/tt0430634/
Sticky Fingers of Time,
Stigmata,http://www.imdb.com/title/tt0145531/
A Stir of Echoes,
Stomp the Yard,http://www.imdb.com/title/tt0775539/
Stone,http://www.imdb.com/title/tt1423995/
Stone Cold,http://www.imdb.com/title/tt0102984/
Stonewall,http://www.imdb.com/title/tt3018070/
Stop-Loss,http://www.imdb.com/title/tt0489281/
"Story of Bonnie and Clyde, The",
The Story of Us,http://www.imdb.com/title/tt0160916/
Straight A's,http://www.imdb.com/title/tt2024506/
The Straight Story,http://www.imdb.com/title/tt0166896/
Strange Wilderness,http://www.imdb.com/title/tt0489282/
Stranger Than Fiction,http://www.imdb.com/title/tt0420223/
Strangers on a Train,http://www.imdb.com/title/tt0044079/
The Strangers,http://www.imdb.com/title/tt0482606/
Strangers with Candy,http://www.imdb.com/title/tt0369994/
Straw Dogs,http://www.imdb.com/title/tt0999913/
Street Fighter,http://www.imdb.com/title/tt0111301/
Street Fighter: The Legend of Chun-Li,http://www.imdb.com/title/tt0891592/
Street Kings,http://www.imdb.com/title/tt0421073/
Stripes,http://www.imdb.com/title/tt0083131/
Striptease,http://www.imdb.com/title/tt0117765/
