Movie Name,Url
Arachnophobia,http://www.the-numbers.com/movie/Arachnophobia#tab=summary
Ararat,http://www.the-numbers.com/movie/Ararat#tab=summary
Arbitrage,http://www.the-numbers.com/movie/Arbitrage#tab=summary
Archaeology of a Woman,http://www.the-numbers.com/movie/Archaeology-of-a-Woman#tab=summary
Are We There Yet?,http://www.the-numbers.com/movie/Are-We-There-Yet#tab=summary
Area 51,http://www.the-numbers.com/movie/Area-51#tab=summary
Argo,http://www.the-numbers.com/movie/Argo#tab=summary
Arlington Road,http://www.the-numbers.com/movie/Arlington-Road#tab=summary
Armageddon,http://www.the-numbers.com/movie/Armageddon#tab=summary
Armored,http://www.the-numbers.com/movie/Armored#tab=summary
Army of Darkness,http://www.the-numbers.com/movie/Army-of-Darkness#tab=summary
Arn - Tempelriddaren,http://www.the-numbers.com/movie/Arn-Tempelriddaren#tab=summary
Arnolds Park,http://www.the-numbers.com/movie/Arnolds-Park#tab=summary
Around the World in 80 Days,http://www.the-numbers.com/movie/Around-the-World-in-80-Days#tab=summary
Around the World in 80 Days,http://www.the-numbers.com/movie/Around-the-World-in-80-Days-(2004)#tab=summary
Aroused,http://www.the-numbers.com/movie/Aroused#tab=summary
The Art of Getting By,http://www.the-numbers.com/movie/Art-of-Getting-By-The#tab=summary
The Art of War,http://www.the-numbers.com/movie/Art-of-War-The#tab=summary
Arthur,http://www.the-numbers.com/movie/Arthur-(2010)#tab=summary
Arthur Christmas,http://www.the-numbers.com/movie/Arthur-Christmas#tab=summary
Arthur et les Minimoys,http://www.the-numbers.com/movie/Arthur-et-les-Minimoys#tab=summary
Artie Lange's Beer League,http://www.the-numbers.com/movie/Artie-Langes-Beer-League#tab=summary
Artificial Intelligence: AI,http://www.the-numbers.com/movie/Artificial-Intelligence-AI#tab=summary
The Artist,http://www.the-numbers.com/movie/Artist-The#tab=summary
"As Above, So Below",http://www.the-numbers.com/movie/As-Above-So-Below#tab=summary
As Good as it Gets,http://www.the-numbers.com/movie/As-Good-as-it-Gets#tab=summary
As It Is in Heaven,http://www.the-numbers.com/movie/As-It-Is-in-Heaven#tab=summary
The Assassination of Jesse James by the Coward Robert Ford,http://www.the-numbers.com/movie/Assassination-of-Jesse-James-by-the-Coward-Robert-Ford-The#tab=summary
Assassins,http://www.the-numbers.com/movie/Assassins#tab=summary
Assault On Precinct 13,http://www.the-numbers.com/movie/Assault-On-Precinct-13#tab=summary
Astérix aux Jeux Olympiques,http://www.the-numbers.com/movie/Asterix-aux-Jeux-Olympiques#tab=summary
Astérix et Obélix: Au service de Sa Majesté ,http://www.the-numbers.com/movie/Asterix-et-Obelix-Au-service-de-Sa-Majeste#tab=summary
Astro Boy,http://www.the-numbers.com/movie/Astro-Boy#tab=summary
The Astronaut Farmer,http://www.the-numbers.com/movie/Astronaut-Farmer-The#tab=summary
The Astronaut's Wife,http://www.the-numbers.com/movie/Astronauts-Wife-The#tab=summary
At First Sight,http://www.the-numbers.com/movie/At-First-Sight#tab=summary
ATL,http://www.the-numbers.com/movie/ATL#tab=summary
Atlantis: The Lost Empire,http://www.the-numbers.com/movie/Atlantis-The-Lost-Empire#tab=summary
Atlas Shrugged: Part II,http://www.the-numbers.com/movie/Atlas-Shrugged-Part-II#tab=summary
Atlas Shrugged: Who Is John Galt?,http://www.the-numbers.com/movie/Atlas-Shrugged-Who-Is-John-Galt#tab=summary
Atonement,http://www.the-numbers.com/movie/Atonement#tab=summary
Attack the Block,http://www.the-numbers.com/movie/Attack-the-Block#tab=summary
August,http://www.the-numbers.com/movie/August-(2008)#tab=summary
August:  Osage County,http://www.the-numbers.com/movie/August-Osage-County#tab=summary
August Rush,http://www.the-numbers.com/movie/August-Rush#tab=summary
Austin Powers in Goldmember,http://www.the-numbers.com/movie/Austin-Powers-in-Goldmember#tab=summary
Austin Powers: International Man of Mystery,http://www.the-numbers.com/movie/Austin-Powers-International-Man-of-Mystery#tab=summary
Austin Powers: The Spy Who Shagged Me,http://www.the-numbers.com/movie/Austin-Powers-The-Spy-Who-Shagged-Me#tab=summary
Australia,http://www.the-numbers.com/movie/Australia#tab=summary
Auto Focus,http://www.the-numbers.com/movie/Auto-Focus#tab=summary
Automata,http://www.the-numbers.com/movie/Automata#tab=summary
Autumn in New York,http://www.the-numbers.com/movie/Autumn-in-New-York#tab=summary
Avatar,http://www.the-numbers.com/movie/Avatar#tab=summary
The Avengers,http://www.the-numbers.com/movie/Avengers-The#tab=summary
The Avengers,http://www.the-numbers.com/movie/Avengers-The-(2011)#tab=summary
The Aviator,http://www.the-numbers.com/movie/Aviator-The#tab=summary
AVP: Alien Vs. Predator,http://www.the-numbers.com/movie/AVP-Alien-Vs-Predator#tab=summary
Awake,http://www.the-numbers.com/movie/Awake#tab=summary
Away We Go,http://www.the-numbers.com/movie/Away-We-Go#tab=summary
Ayurveda: Art of Being,http://www.the-numbers.com/movie/Ayurveda-Art-of-Being#tab=summary
Q,http://www.the-numbers.com/movie/Q#tab=summary
Quantum of Solace,http://www.the-numbers.com/movie/Quantum-of-Solace#tab=summary
Quarantine,http://www.the-numbers.com/movie/Quarantined#tab=summary
Quartet,http://www.the-numbers.com/movie/Quartet#tab=summary
Queen of the Damned,http://www.the-numbers.com/movie/Queen-of-the-Damned#tab=summary
The Queen,http://www.the-numbers.com/movie/Queen-The#tab=summary
Quest for Camelot,http://www.the-numbers.com/movie/Quest-for-Camelot#tab=summary
The Quick and the Dead,http://www.the-numbers.com/movie/Quick-and-the-Dead-The#tab=summary
The Quiet American,http://www.the-numbers.com/movie/Quiet-American-The#tab=summary
The Quiet,http://www.the-numbers.com/movie/Quiet-The#tab=summary
Quigley Down Under,http://www.the-numbers.com/movie/Quigley-Down-Under#tab=summary
Quills,http://www.the-numbers.com/movie/Quills#tab=summary
Quinceanera,http://www.the-numbers.com/movie/Quinceanera#tab=summary
Quo Vadis?,http://www.the-numbers.com/movie/Quo-Vadis#tab=summary
S.W.A.T.,http://www.the-numbers.com/movie/S-W-A-T#tab=summary
Sabotage,http://www.the-numbers.com/movie/Sabotage#tab=summary
Sabrina,http://www.the-numbers.com/movie/Sabrina#tab=summary
Safe,http://www.the-numbers.com/movie/Safe-(2011)#tab=summary
Safe Haven,http://www.the-numbers.com/movie/Safe-Haven#tab=summary
Safe House,http://www.the-numbers.com/movie/Safe-House#tab=summary
Safety Not Guaranteed,http://www.the-numbers.com/movie/Safety-Not-Guaranteed#tab=summary
Sahara,http://www.the-numbers.com/movie/Sahara#tab=summary
Saint Ralph,http://www.the-numbers.com/movie/Saint-Ralph#tab=summary
The Saint,http://www.the-numbers.com/movie/Saint-The#tab=summary
Saints and Soldiers,http://www.the-numbers.com/movie/Saints-and-Soldiers#tab=summary
The Salon,http://www.the-numbers.com/movie/Salon-The#tab=summary
Salt,http://www.the-numbers.com/movie/Salt#tab=summary
The Salton Sea,http://www.the-numbers.com/movie/Salton-Sea-The#tab=summary
Salvador,http://www.the-numbers.com/movie/Salvador#tab=summary
Salvando al Soldado Perez,http://www.the-numbers.com/movie/Salvando-al-Soldado-Perez#tab=summary
Salvation Boulevard,http://www.the-numbers.com/movie/Salvation-Boulevard#tab=summary
Sammy's avonturen: De geheime doorgang,http://www.the-numbers.com/movie/Sammys-avonturen-De-geheime-doorgang#tab=summary
San qiang pai an jing qi,http://www.the-numbers.com/movie/San-qiang-pai-an-jing-qi#tab=summary
Sanctuary; Quite a Conundrum,http://www.the-numbers.com/movie/Sanctuary-Quite-a-Conundrum#tab=summary
Sanctum,http://www.the-numbers.com/movie/Sanctum#tab=summary
The Santa Clause 2,http://www.the-numbers.com/movie/Santa-Clause-2-The#tab=summary
The Santa Clause,http://www.the-numbers.com/movie/Santa-Clause-The#tab=summary
Savage Grace,http://www.the-numbers.com/movie/Savage-Grace#tab=summary
Savages,http://www.the-numbers.com/movie/Savages#tab=summary
The Savages,http://www.the-numbers.com/movie/Savages-The#tab=summary
Save the Last Dance,http://www.the-numbers.com/movie/Save-the-Last-Dance#tab=summary
Saved!,http://www.the-numbers.com/movie/Saved#tab=summary
Saving Face,http://www.the-numbers.com/movie/Saving-Face#tab=summary
Saving Grace,http://www.the-numbers.com/movie/Saving-Grace#tab=summary
Saving Mr. Banks,http://www.the-numbers.com/movie/Saving-Mr-Banks#tab=summary
Saving Private Ryan,http://www.the-numbers.com/movie/Saving-Private-Ryan#tab=summary
Saving Silverman,http://www.the-numbers.com/movie/Saving-Silverman#tab=summary
Saw,http://www.the-numbers.com/movie/Saw#tab=summary
Saw II,http://www.the-numbers.com/movie/Saw-II#tab=summary
Saw III,http://www.the-numbers.com/movie/Saw-III#tab=summary
Saw IV,http://www.the-numbers.com/movie/Saw-IV#tab=summary
Saw V,http://www.the-numbers.com/movie/Saw-V#tab=summary
Saw VI,http://www.the-numbers.com/movie/Saw-VI#tab=summary
Saw 3D,http://www.the-numbers.com/movie/Saw-VII#tab=summary
Say It Isn't So,http://www.the-numbers.com/movie/Say-It-Isn-t-So#tab=summary
Say Uncle,http://www.the-numbers.com/movie/Say-Uncle#tab=summary
A Scanner Darkly,http://www.the-numbers.com/movie/Scanner-Darkly-A#tab=summary
Le Scaphandre et le Papillon,http://www.the-numbers.com/movie/Scaphandre-et-le-Papillon-Le#tab=summary
Scarface,http://www.the-numbers.com/movie/Scarface#tab=summary
The Scarlet Letter,http://www.the-numbers.com/movie/Scarlet-Letter-The#tab=summary
Scary Movie,http://www.the-numbers.com/movie/Scary-Movie#tab=summary
Scary Movie 2,http://www.the-numbers.com/movie/Scary-Movie-2#tab=summary
Scary Movie 3,http://www.the-numbers.com/movie/Scary-Movie-3#tab=summary
Scary Movie 4,http://www.the-numbers.com/movie/Scary-Movie-4#tab=summary
Scary Movie 5,http://www.the-numbers.com/movie/Scary-Movie-5#tab=summary
Schindler's List,http://www.the-numbers.com/movie/Schindlers-List#tab=summary
School Daze,http://www.the-numbers.com/movie/School-Daze#tab=summary
School for Scoundrels,http://www.the-numbers.com/movie/School-for-Scoundrels#tab=summary
The School of Rock,http://www.the-numbers.com/movie/School-of-Rock-The#tab=summary
Scooby-Doo,http://www.the-numbers.com/movie/Scooby-Doo#tab=summary
Scooby-Doo 2: Monsters Unleashed,http://www.the-numbers.com/movie/Scooby-Doo-2-Monsters-Unleashed#tab=summary
Scoop,http://www.the-numbers.com/movie/Scoop#tab=summary
The Score,http://www.the-numbers.com/movie/Score-The#tab=summary
The Scorpion King,http://www.the-numbers.com/movie/Scorpion-King-The#tab=summary
Scott Pilgrim vs. The World,http://www.the-numbers.com/movie/Scott-Pilgrim-vs-The-World#tab=summary
Scream,http://www.the-numbers.com/movie/Scream#tab=summary
Scream 2,http://www.the-numbers.com/movie/Scream-2#tab=summary
Scream 3,http://www.the-numbers.com/movie/Scream-3#tab=summary
Scream 4,http://www.the-numbers.com/movie/Scream-4#tab=summary
Screwed,http://www.the-numbers.com/movie/Screwed#tab=summary
Scrooged,http://www.the-numbers.com/movie/Scrooged#tab=summary
Se jie,http://www.the-numbers.com/movie/Se-jie#tab=summary
Se7en,http://www.the-numbers.com/movie/Se7en#tab=summary
Sea Rex 3D: Journey to a Prehistoric World,http://www.the-numbers.com/movie/Sea-Rex-3D#tab=summary
Seabiscuit,http://www.the-numbers.com/movie/Seabiscuit#tab=summary
Season of the Witch,http://www.the-numbers.com/movie/Season-of-the-Witch#tab=summary
Secondhand Lions,http://www.the-numbers.com/movie/Secondhand-Lions#tab=summary
The Secret Life of Bees,http://www.the-numbers.com/movie/Secret-Life-of-Bees-The#tab=summary
The Secret Life of Walter Mitty,http://www.the-numbers.com/movie/Secret-Life-of-Walter-Mitty-The#tab=summary
The Secret of Kells,http://www.the-numbers.com/movie/Secret-of-Kells-The#tab=summary
"Secret, The",http://www.the-numbers.com/movie/Secret-The#tab=summary
Secret Window,http://www.the-numbers.com/movie/Secret-Window#tab=summary
Secretariat,http://www.the-numbers.com/movie/Secretariat#tab=summary
El secreto de sus ojos,http://www.the-numbers.com/movie/secreto-de-sus-ojos-El#tab=summary
Secrets & Lies,http://www.the-numbers.com/movie/Secrets-and-Lies#tab=summary
See No Evil,http://www.the-numbers.com/movie/See-No-Evil#tab=summary
See Spot Run,http://www.the-numbers.com/movie/See-Spot-Run#tab=summary
Seed of Chucky,http://www.the-numbers.com/movie/Seed-of-Chucky#tab=summary
Seeking a Friend for the End of the World,http://www.the-numbers.com/movie/Seeking-a-Friend-for-the-End-of-the-World#tab=summary
Selena,http://www.the-numbers.com/movie/Selena#tab=summary
Semi-Pro,http://www.the-numbers.com/movie/Semi-Pro#tab=summary
Sen to Chihiro no Kamikakushi,http://www.the-numbers.com/movie/Sen-to-Chihiro-no-Kamikakushi#tab=summary
Sense and Sensibility,http://www.the-numbers.com/movie/Sense-and-Sensibility#tab=summary
The Sentinel,http://www.the-numbers.com/movie/Sentinel-The#tab=summary
September Dawn,http://www.the-numbers.com/movie/September-Dawn#tab=summary
Serendipity,http://www.the-numbers.com/movie/Serendipity#tab=summary
Serenity,http://www.the-numbers.com/movie/Serenity#tab=summary
Serial Mom,http://www.the-numbers.com/movie/Serial-Mom#tab=summary
A Serious Man,http://www.the-numbers.com/movie/Serious-Man-A#tab=summary
Serving Sara,http://www.the-numbers.com/movie/Serving-Sara#tab=summary
Set It Off,http://www.the-numbers.com/movie/Set-It-Off#tab=summary
Seven Pounds,http://www.the-numbers.com/movie/Seven-Pounds#tab=summary
Seven Psychopaths,http://www.the-numbers.com/movie/Seven-Psychopaths#tab=summary
Seven Years in Tibet,http://www.the-numbers.com/movie/Seven-Years-in-Tibet#tab=summary
17 Again,http://www.the-numbers.com/movie/Seventeen#tab=summary
Severance,http://www.the-numbers.com/movie/Severance#tab=summary
Sex and the City,http://www.the-numbers.com/movie/Sex-and-the-City#tab=summary
Sex and the City 2,http://www.the-numbers.com/movie/Sex-and-the-City-2#tab=summary
Sex Drive,http://www.the-numbers.com/movie/Sex-Drive#tab=summary
Sex Tape,http://www.the-numbers.com/movie/Sex-Tape#tab=summary
Sex with Strangers,http://www.the-numbers.com/movie/Sex-with-Strangers#tab=summary
Sexy Beast,http://www.the-numbers.com/movie/Sexy-Beast#tab=summary
Sgt. Bilko,http://www.the-numbers.com/movie/Sgt-Bilko#tab=summary
Shadow Conspiracy,http://www.the-numbers.com/movie/Shadow-Conspiracy#tab=summary
Shadow of the Vampire,http://www.the-numbers.com/movie/Shadow-of-the-Vampire#tab=summary
The Shadow,"http://www.the-numbers.com/movie/Shadow,-The#tab=summary"
Shadowlands,http://www.the-numbers.com/movie/Shadowlands#tab=summary
Shaft,http://www.the-numbers.com/movie/Shaft#tab=summary
The Shaggy Dog,http://www.the-numbers.com/movie/Shaggy-Dog-The-(2006)#tab=summary
Shakespeare in Love,http://www.the-numbers.com/movie/Shakespeare-in-Love#tab=summary
Shall We Dance?,http://www.the-numbers.com/movie/Shall-We-Dance-(2004)#tab=summary
Shallow Hal,http://www.the-numbers.com/movie/Shallow-Hal#tab=summary
Shame,http://www.the-numbers.com/movie/Shame#tab=summary
Shanghai Knights,http://www.the-numbers.com/movie/Shanghai-Knights#tab=summary
Shanghai Noon,http://www.the-numbers.com/movie/Shanghai-Noon#tab=summary
Shaolin Soccer,http://www.the-numbers.com/movie/Shaolin-Soccer#tab=summary
Shark Night 3D,http://www.the-numbers.com/movie/Shark-Night-3D#tab=summary
Shark Tale,http://www.the-numbers.com/movie/Shark-Tale#tab=summary
Shattered Glass,http://www.the-numbers.com/movie/Shattered-Glass#tab=summary
Shaun of the Dead,http://www.the-numbers.com/movie/Shaun-of-the-Dead#tab=summary
The Shawshank Redemption,http://www.the-numbers.com/movie/Shawshank-Redemption-The#tab=summary
Sheena,http://www.the-numbers.com/movie/Sheena#tab=summary
Sherlock Holmes,http://www.the-numbers.com/movie/Sherlock-Holmes#tab=summary
Sherlock Holmes: A Game of Shadows,http://www.the-numbers.com/movie/Sherlock-Holmes-A-Game-of-Shadows#tab=summary
Sherrybaby,http://www.the-numbers.com/movie/Sherrybaby#tab=summary
She's All That,http://www.the-numbers.com/movie/Shes-All-That#tab=summary
She's Gotta Have It,http://www.the-numbers.com/movie/Shes-Gotta-Have-It#tab=summary
She's Out of My League,http://www.the-numbers.com/movie/Shes-Out-of-My-League#tab=summary
She's the Man,http://www.the-numbers.com/movie/Shes-the-Man#tab=summary
She's the One,http://www.the-numbers.com/movie/Shes-the-One#tab=summary
Shi Yue Wei Cheng,http://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng#tab=summary
Shichinin no samurai,http://www.the-numbers.com/movie/Shichinin-no-samurai#tab=summary
Shine,http://www.the-numbers.com/movie/Shine#tab=summary
The Shining,http://www.the-numbers.com/movie/Shining-The#tab=summary
Shinjuku Incident,http://www.the-numbers.com/movie/Shinjuku-Incident#tab=summary
The Shipping News,http://www.the-numbers.com/movie/Shipping-News-The#tab=summary
Shooter,http://www.the-numbers.com/movie/Shooter#tab=summary
Shopgirl,http://www.the-numbers.com/movie/Shopgirl#tab=summary
Short Cut to Nirvana: Kumbh Mela,http://www.the-numbers.com/movie/Short-Cut-to-Nirvana-Kumbh-Mela#tab=summary
Shortbus,http://www.the-numbers.com/movie/Shortbus#tab=summary
Shorts,http://www.the-numbers.com/movie/Shorts#tab=summary
Shotgun Stories,http://www.the-numbers.com/movie/Shotgun-Stories#tab=summary
Show Me,http://www.the-numbers.com/movie/Show-Me-(2004)#tab=summary
Showgirls,http://www.the-numbers.com/movie/Showgirls#tab=summary
Showtime,http://www.the-numbers.com/movie/Showtime#tab=summary
Shrek,http://www.the-numbers.com/movie/Shrek#tab=summary
Shrek 2,http://www.the-numbers.com/movie/Shrek-2#tab=summary
Shrek Forever After,http://www.the-numbers.com/movie/Shrek-Goes-Fourth#tab=summary
Shrek the Third,http://www.the-numbers.com/movie/Shrek-the-Third#tab=summary
Shutter,http://www.the-numbers.com/movie/Shutter#tab=summary
Shutter Island,http://www.the-numbers.com/movie/Shutter-Island#tab=summary
Sicko,http://www.the-numbers.com/movie/Sicko#tab=summary
Side Effects,http://www.the-numbers.com/movie/Side-Effects#tab=summary
Side Effects,http://www.the-numbers.com/movie/Side-Effects-(2013)#tab=summary
The Sidewalks of New York,http://www.the-numbers.com/movie/Sidewalks-of-New-York-The#tab=summary
Sideways,http://www.the-numbers.com/movie/Sideways#tab=summary
The Siege,http://www.the-numbers.com/movie/Siege-The#tab=summary
The Signal,http://www.the-numbers.com/movie/Signal-The#tab=summary
Signs,http://www.the-numbers.com/movie/Signs#tab=summary
The Silence of the Lambs,http://www.the-numbers.com/movie/Silence-of-the-Lambs-The#tab=summary
Silent Hill,http://www.the-numbers.com/movie/Silent-Hill#tab=summary
Silent Hill: Revelation 3D,http://www.the-numbers.com/movie/Silent-Hill-Revolution-3D#tab=summary
Silent House,http://www.the-numbers.com/movie/Silent-House#tab=summary
Silent Movie,http://www.the-numbers.com/movie/Silent-Movie#tab=summary
Silmido,http://www.the-numbers.com/movie/Silmido#tab=summary
Silver Bullet,http://www.the-numbers.com/movie/Silver-Bullet#tab=summary
Silver Linings Playbook,http://www.the-numbers.com/movie/Silver-Linings-Playbook-The#tab=summary
Silver Medalist,http://www.the-numbers.com/movie/Silver-Medalist#tab=summary
Silverado,http://www.the-numbers.com/movie/Silverado#tab=summary
Simon,http://www.the-numbers.com/movie/Simon-(2006)#tab=summary
Simon Birch,http://www.the-numbers.com/movie/Simon-Birch#tab=summary
A Simple Plan,http://www.the-numbers.com/movie/Simple-Plan-A#tab=summary
A Simple Wish,http://www.the-numbers.com/movie/Simple-Wish-A#tab=summary
Simply Irresistible,http://www.the-numbers.com/movie/Simply-Irresistible#tab=summary
The Simpsons Movie,http://www.the-numbers.com/movie/Simpsons-Movie-The#tab=summary
Sin City,http://www.the-numbers.com/movie/Sin-City#tab=summary
Sin City: A Dame to Kill For,http://www.the-numbers.com/movie/Sin-City-2#tab=summary
Sinbad: Legend of the Seven Seas,http://www.the-numbers.com/movie/Sinbad-Legend-of-the-Seven-Seas#tab=summary
The Singing Detective,http://www.the-numbers.com/movie/Singing-Detective-The#tab=summary
A Single Man,http://www.the-numbers.com/movie/Single-Man-A#tab=summary
The Singles Ward,http://www.the-numbers.com/movie/Singles-Ward-The#tab=summary
Singularity,http://www.the-numbers.com/movie/Singularity#tab=summary
Sinister,http://www.the-numbers.com/movie/Sinister#tab=summary
Sisterhood of the Traveling Pants,http://www.the-numbers.com/movie/Sisterhood-of-the-Traveling-Pants#tab=summary
The Sisterhood of the Traveling Pants 2,http://www.the-numbers.com/movie/Sisterhood-of-the-Traveling-Pants-2-The#tab=summary
Sisters in Law,http://www.the-numbers.com/movie/Sisters-in-Law#tab=summary
The Sitter,http://www.the-numbers.com/movie/Sitter-The#tab=summary
"Six Days, Seven Nights",http://www.the-numbers.com/movie/Six-Days-Seven-Nights#tab=summary
The Sixth Sense,http://www.the-numbers.com/movie/Sixth-Sense-The#tab=summary
The Skeleton Key,http://www.the-numbers.com/movie/Skeleton-Key-The#tab=summary
The Skulls,http://www.the-numbers.com/movie/Skulls-The#tab=summary
Sky Captain and the World of Tomorrow,http://www.the-numbers.com/movie/Sky-Captain-and-the-World-of-Tomorrow#tab=summary
Sky High,http://www.the-numbers.com/movie/Sky-High#tab=summary
Skyfall,http://www.the-numbers.com/movie/Skyfall#tab=summary
Skyline,http://www.the-numbers.com/movie/Skyline#tab=summary
Slackers,http://www.the-numbers.com/movie/Slackers#tab=summary
Slam,http://www.the-numbers.com/movie/Slam#tab=summary
Sleep Dealer,http://www.the-numbers.com/movie/Sleep-Dealer#tab=summary
Sleeper,http://www.the-numbers.com/movie/Sleeper#tab=summary
Sleepers,http://www.the-numbers.com/movie/Sleepers#tab=summary
Sleepover,http://www.the-numbers.com/movie/Sleepover#tab=summary
Sleepy Hollow,http://www.the-numbers.com/movie/Sleepy-Hollow#tab=summary
Sliding Doors,http://www.the-numbers.com/movie/Sliding-Doors#tab=summary
Sling Blade,http://www.the-numbers.com/movie/Sling-Blade#tab=summary
Slither,http://www.the-numbers.com/movie/Slither#tab=summary
Slow Burn,http://www.the-numbers.com/movie/Slow-Burn#tab=summary
Slumdog Millionaire,http://www.the-numbers.com/movie/Slumdog-Millionaire#tab=summary
Slums of Beverly Hills,http://www.the-numbers.com/movie/Slums-of-Beverly-Hills#tab=summary
Small Soldiers,http://www.the-numbers.com/movie/Small-Soldiers#tab=summary
Small Time Crooks,http://www.the-numbers.com/movie/Small-Time-Crooks#tab=summary
Smilla's Sense of Snow,http://www.the-numbers.com/movie/Smillas-Sense-of-Snow#tab=summary
Smoke Signals,http://www.the-numbers.com/movie/Smoke-Signals#tab=summary
Smokin' Aces,http://www.the-numbers.com/movie/Smokin-Aces#tab=summary
The Smurfs 2,http://www.the-numbers.com/movie/Smurfs-2-The#tab=summary
The Smurfs,http://www.the-numbers.com/movie/Smurfs-The#tab=summary
Snake Eyes,http://www.the-numbers.com/movie/Snake-Eyes#tab=summary
Snakes on a Plane,http://www.the-numbers.com/movie/Snakes-on-a-Plane#tab=summary
Snatch,http://www.the-numbers.com/movie/Snatch#tab=summary
Snitch,http://www.the-numbers.com/movie/Snitch-(2013)#tab=summary
Snow Day,http://www.the-numbers.com/movie/Snow-Day#tab=summary
Snow Dogs,http://www.the-numbers.com/movie/Snow-Dogs#tab=summary
Snow Falling on Cedars,http://www.the-numbers.com/movie/Snow-Falling-on-Cedars#tab=summary
Snow Flower and the Secret Fan,http://www.the-numbers.com/movie/Snow-Flower-and-the-Secret-Fan#tab=summary
Snow White: A Deadly Summer,http://www.the-numbers.com/movie/Snow-White-A-Deadly-Summer#tab=summary
Snow White and the Huntsman,http://www.the-numbers.com/movie/Snow-White-and-the-Huntsman#tab=summary
Snow White and the Seven Dwarfs,http://www.the-numbers.com/movie/Snow-White-and-the-Seven-Dwarfs#tab=summary
Snowpiercer,http://www.the-numbers.com/movie/Snowpiercer#tab=summary
The Social Network,http://www.the-numbers.com/movie/Social-Network-The#tab=summary
Solaris,http://www.the-numbers.com/movie/Solaris#tab=summary
Soldier,http://www.the-numbers.com/movie/Soldier#tab=summary
Solitary Man,http://www.the-numbers.com/movie/Solitary-Man#tab=summary
Solitude,http://www.the-numbers.com/movie/Solitude#tab=summary
The Soloist,http://www.the-numbers.com/movie/Soloist-The#tab=summary
Someone Like You,http://www.the-numbers.com/movie/Someone-Like-You#tab=summary
Something Borrowed,http://www.the-numbers.com/movie/Something-Borrowed#tab=summary
Something Wicked,http://www.the-numbers.com/movie/Something-Wicked#tab=summary
Something's Gotta Give,http://www.the-numbers.com/movie/Somethings-Gotta-Give#tab=summary
Somewhere,http://www.the-numbers.com/movie/Somewhere#tab=summary
Somewhere in Time,http://www.the-numbers.com/movie/Somewhere-in-Time#tab=summary
Sommersturm,http://www.the-numbers.com/movie/Sommersturm#tab=summary
Son of God,http://www.the-numbers.com/movie/Son-of-God#tab=summary
The Son of No One,http://www.the-numbers.com/movie/Son-of-No-One#tab=summary
Son of Rambow: A Home Movie,http://www.the-numbers.com/movie/Son-of-Rambow-A-Home-Movie#tab=summary
Son of the Mask,http://www.the-numbers.com/movie/Son-of-the-Mask#tab=summary
Songcatcher,http://www.the-numbers.com/movie/Songcatcher#tab=summary
Sonny,http://www.the-numbers.com/movie/Sonny#tab=summary
Sorcerer,http://www.the-numbers.com/movie/Sorcerer-The#tab=summary
The Sorcerer's Apprentice,http://www.the-numbers.com/movie/Sorcerers-Apprentice-The#tab=summary
Sorority Boys,http://www.the-numbers.com/movie/Sorority-Boys#tab=summary
Sorority Row,http://www.the-numbers.com/movie/Sorority-Row#tab=summary
Soul Food,http://www.the-numbers.com/movie/Soul-Food#tab=summary
Soul Men,http://www.the-numbers.com/movie/Soul-Men#tab=summary
Soul Plane,http://www.the-numbers.com/movie/Soul-Plane#tab=summary
Soul Surfer,http://www.the-numbers.com/movie/Soul-Surfer#tab=summary
Soul Survivors,http://www.the-numbers.com/movie/Soul-Survivors#tab=summary
The Sound of Music,http://www.the-numbers.com/movie/Sound-of-Music-The#tab=summary
A Sound of Thunder,http://www.the-numbers.com/movie/Sound-of-Thunder-A#tab=summary
Source Code,http://www.the-numbers.com/movie/Source-Code#tab=summary
"South Park: Bigger, Longer & Uncut",http://www.the-numbers.com/movie/South-Park-Bigger-Longer-and-Uncut#tab=summary
Southland Tales,http://www.the-numbers.com/movie/Southland-Tales#tab=summary
Space Chimps,http://www.the-numbers.com/movie/Space-Chimps#tab=summary
Space Cowboys,http://www.the-numbers.com/movie/Space-Cowboys#tab=summary
Space Jam,http://www.the-numbers.com/movie/Space-Jam#tab=summary
Spaceballs,http://www.the-numbers.com/movie/Spaceballs#tab=summary
Spaced Invaders,http://www.the-numbers.com/movie/Spaced-Invaders#tab=summary
Spanglish,http://www.the-numbers.com/movie/Spanglish#tab=summary
The Spanish Prisoner,http://www.the-numbers.com/movie/Spanish-Prisoner#tab=summary
Sparkle,http://www.the-numbers.com/movie/Sparkle-(2012)#tab=summary
Spartacus,http://www.the-numbers.com/movie/Spartacus#tab=summary
Spawn,http://www.the-numbers.com/movie/Spawn#tab=summary
Speak No Evil,http://www.the-numbers.com/movie/Speak-No-Evil#tab=summary
The Specialist,http://www.the-numbers.com/movie/Specialist-The#tab=summary
Species,http://www.the-numbers.com/movie/Species#tab=summary
The Spectacular Now,http://www.the-numbers.com/movie/Spectacular-Now-The#tab=summary
Speed,http://www.the-numbers.com/movie/Speed#tab=summary
Speed II: Cruise Control,http://www.the-numbers.com/movie/Speed-II-Cruise-Control#tab=summary
Speed Racer,http://www.the-numbers.com/movie/Speed-Racer#tab=summary
Spellbound,http://www.the-numbers.com/movie/Spellbound#tab=summary
Sphere,http://www.the-numbers.com/movie/Sphere#tab=summary
Sphinx,http://www.the-numbers.com/movie/Sphinx#tab=summary
